name,whi,bla,his,asi,oth
PADALIA,0.2631578947368421,0,0,0.35789473684210527,0.37894736842105264
PADALIK,1,0,0,0,0
PADALINO,0.9633699633699634,0,0.018315018315018316,0.018315018315018316,0
PADAN,1,0,0,0,0
PADAR,0.8771929824561403,0,0,0.12280701754385964,0
PADAVANO,1,0,0,0,0
PADAVATHIL,0,0,0,0.8,0.2
PADAVIC,1,0,0,0,0
PADAVICH,1,0,0,0,0
PADAVICK,1,0,0,0,0
PADAWER,1,0,0,0,0
PADAYHAG,0.19444444444444445,0,0,0.6111111111111112,0.19444444444444445
PADBERG,1,0,0,0,0
PADBURY,1,0,0,0,0
PADDACK,0.9588235294117647,0,0,0,0.041176470588235294
PADDEN,0.9902234636871509,0,0.002793296089385475,0.006983240223463687,0
PADDICK,1,0,0,0,0
PADDIE,0.9533437013996889,0.003110419906687403,0.02021772939346812,0,0.02332814930015552
PADDIO,0,0.9797297297297297,0,0,0.02027027027027027
PADDISON,1,0,0,0,0
PADDLEFORD,1,0,0,0,0
PADDOCK,0.9929051530993278,7.468259895444362e-4,0.0018670649738610904,0.0011202389843166542,0.0033607169529499626
PADDON,1,0,0,0,0
PADDOR,1,0,0,0,0
PADDRIK,0.8727272727272727,0,0,0,0.12727272727272726
PADDY,0.764525993883792,0.1926605504587156,0.03363914373088685,0,0.009174311926605505
PADDYFOOT,0.15789473684210525,0.5614035087719298,0.2807017543859649,0,0
PADDYFOOTE,0.08196721311475409,0.8032786885245902,0.11475409836065574,0,0
PADDYFOTE,0.12962962962962962,0.8703703703703703,0,0,0
PADE,0.640625,0.3125,0,0,0.046875
PADEIRO,1,0,0,0,0
PADELFORD,0.9411764705882353,0,0.058823529411764705,0,0
PADELL,1,0,0,0,0
PADELLA,1,0,0,0,0
PADELSKI,0.8,0,0,0,0.2
PADEN,0.5670767428236673,0.4112478031634446,0.0035149384885764497,0.0029291154071470417,0.015231400117164616
PADENI,1,0,0,0,0
PADER,0.14893617021276595,0,0.2978723404255319,0.40425531914893614,0.14893617021276595
PADERA,1,0,0,0,0
PADEREWSKI,0.9594594594594594,0,0.04054054054054054,0,0
PADERICK,1,0,0,0,0
PADERNI,0.14,0,0.86,0,0
PADEZANIN,1,0,0,0,0
PADFIELD,1,0,0,0,0
PADGET,0.9885222381635581,0.010043041606886656,0,0,0.0014347202295552368
PADGETT,0.9113479962218324,0.07488867899068952,0.006110607783796287,0.0023902692908225223,0.005262447712859263
PADGETTE,0.9066666666666666,0.09066666666666667,0.0026666666666666666,0,0
PADGHAM,0.9227941176470589,0,0,0.025735294117647058,0.051470588235294115
PADGITT,0.9707602339181286,0.023391812865497075,0.005847953216374269,0,0
PADHAISKY,1,0,0,0,0
PADHI,0,0,0,0.8928571428571429,0.10714285714285714
PADHIAR,0,0,0,1,0
PADHYE,0.25757575757575757,0,0,0.696969696969697,0.045454545454545456
PADIA,0.20202020202020202,0.08080808080808081,0.08080808080808081,0.3333333333333333,0.30303030303030304
PADIAK,1,0,0,0,0
PADIAL,0.35294117647058826,0,0.5551470588235294,0,0.09191176470588236
PADIAN,0.8227848101265823,0,0.17721518987341772,0,0
PADICH,0.8793103448275862,0,0.1206896551724138,0,0
PADIERNE,0.0472972972972973,0,0.9527027027027027,0,0
PADILHA,0.7258064516129032,0,0,0,0.27419354838709675
PADILLA,0.1799518953894102,0.017209255056065586,0.765710220535926,0.009959686981266303,0.02716894203733189
PADILLAALVAREZ,0,0,1,0,0
PADILLAAPONTE,0,0,1,0,0
PADILLABURGOS,0,0,1,0,0
PADILLACASTRO,0,0,1,0,0
PADILLACOLON,0,0,1,0,0
PADILLACRUZ,0,0,0.9594594594594594,0,0.04054054054054054
PADILLADEJESUS,0,0,0.9142857142857143,0,0.08571428571428572
PADILLADIAZ,0,0,1,0,0
PADILLAFELICIANO,0.08333333333333333,0,0.9166666666666666,0,0
PADILLAFIGUEROA,0,0,1,0,0
PADILLAFLORES,0.07142857142857142,0,0.9285714285714286,0,0
PADILLAFUENTES,0,0,1,0,0
PADILLAGARCIA,0.15748031496062992,0,0.84251968503937,0,0
PADILLAGONZALEZ,0.024096385542168676,0,0.9759036144578314,0,0
PADILLAGUTIERREZ,0,0,1,0,0
PADILLAGUZMAN,0.21875,0,0.78125,0,0
PADILLAHERNANDEZ,0.048,0,0.904,0,0.048
PADILLAJIMENEZ,0,0,1,0,0
PADILLALOPEZ,0.12745098039215685,0,0.8725490196078431,0,0
PADILLAMARRERO,0,0,1,0,0
PADILLAMARTINEZ,0,0,1,0,0
PADILLAMATOS,0,0,1,0,0
PADILLAMEDINA,0,0,1,0,0
PADILLAMELENDEZ,0,0,1,0,0
PADILLAMONTALVO,0,0,1,0,0
PADILLAMORALES,0.030303030303030304,0,0.9696969696969697,0,0
PADILLAMUNOZ,0,0,1,0,0
PADILLANEGRON,0,0,1,0,0
PADILLAORTIZ,0.13861386138613863,0,0.8613861386138614,0,0
PADILLAPACHECO,0,0,1,0,0
PADILLAPADILLA,0,0,0.72,0,0.28
PADILLAPEREZ,0,0,0.9533333333333334,0,0.04666666666666667
PADILLARAMIREZ,0.02857142857142857,0,0.9714285714285714,0,0
PADILLARAMOS,0.033707865168539325,0,0.9662921348314607,0,0
PADILLARIOS,0.3076923076923077,0,0.6923076923076923,0,0
PADILLARIVERA,0,0,0.9690721649484536,0,0.030927835051546393
PADILLARODRIGUEZ,0,0,1,0,0
PADILLAROSARIO,0,0,1,0,0
PADILLARUIZ,0,0,1,0,0
PADILLASANCHEZ,0,0,0.9827586206896551,0,0.017241379310344827
PADILLASANTIAGO,0.08163265306122448,0,0.9183673469387755,0,0
PADILLASIERRA,0.09090909090909091,0,0.9090909090909091,0,0
PADILLASOTO,0,0,1,0,0
PADILLATORRES,0,0,1,0,0
PADILLAVALENTIN,0,0,1,0,0
PADILLAVARGAS,0,0,1,0,0
PADILLAVAZQUEZ,0,0,1,0,0
PADILLAVEGA,0.20588235294117646,0,0.7941176470588235,0,0
PADILLAVELEZ,0,0,1,0,0
PADILLIA,0,0.2692307692307692,0.7307692307692307,0,0
PADILLO,0.5061728395061729,0.043209876543209874,0.3888888888888889,0.06172839506172839,0
PADIN,0.13395847287340926,0.004688546550569324,0.8439383791024783,6.697923643670462e-4,0.016744809109176157
PADINHA,0.5,0,0.5,0,0
PADINMUNIZ,0.11538461538461539,0,0.8846153846153846,0,0
PADINSKE,1,0,0,0,0
PADIYAR,0,0,0,0.72,0.28
PADJEN,0.7971014492753623,0.10144927536231885,0,0,0.10144927536231885
PADLA,0.6956521739130435,0,0,0.15217391304347827,0.15217391304347827
PADLAN,0.24,0,0,0.76,0
PADLEY,0.9649122807017544,0,0.013157894736842105,0,0.021929824561403508
PADLO,1,0,0,0,0
PADMAN,0,0,0,0.7407407407407407,0.25925925925925924
PADMANABHAN,0.05901639344262295,0,0.009836065573770493,0.8,0.13114754098360656
PADMONKAR,0,0,0,0.9032258064516129,0.0967741935483871
PADMORE,0.0663265306122449,0.8809523809523809,0.011904761904761904,0,0.04081632653061224
PADMOS,1,0,0,0,0
PADNUK,1,0,0,0,0
PADO,0.9306930693069307,0,0.06930693069306931,0,0
PADOAN,0.9629629629629629,0,0.037037037037037035,0,0
PADOLIK,1,0,0,0,0
PADOLINA,0.16279069767441862,0,0,0.8372093023255814,0
PADOLL,1,0,0,0,0
PADOLSKY,1,0,0,0,0
PADON,1,0,0,0,0
PADOT,0.9714285714285714,0,0.02857142857142857,0,0
PADOVA,0.9411764705882353,0,0.058823529411764705,0,0
PADOVAN,0.6,0,0.37,0,0.03
PADOVANI,0.8192307692307692,0,0.17307692307692307,0,0.007692307692307693
PADOVANO,0.9413145539906104,0,0.028169014084507043,0,0.03051643192488263
PADOW,1,0,0,0,0
PADOWICZ,1,0,0,0,0
PADOWITZ,0.8984375,0.0546875,0.046875,0,0
PADRE,0,0,0.45454545454545453,0.5454545454545454,0
PADREDA,0.0625,0,0.9375,0,0
PADRENOSS,1,0,0,0,0
PADRICK,0.9668615984405458,0,0.01364522417153996,0,0.01949317738791423
PADRIGONE,0,0,0,0.7666666666666667,0.23333333333333334
PADRINO,0.1897590361445783,0,0.8102409638554217,0,0
PADRNOS,0.8205128205128205,0,0,0.1794871794871795,0
PADRO,0.18377693282636248,0.004435994930291508,0.8010139416983524,0,0.010773130544993664
PADROGONZALEZ,0,0,1,0,0
PADRON,0.1445563951861181,0.005667506297229219,0.8328435488385111,0.0020291071928351524,0.014903442485306465
PADRONCRUZ,0,0,1,0,0
PADRONDIAZ,0,0,1,0,0
PADRONGONZALEZ,0,0,1,0,0
PADRONHERNANDEZ,0,0,1,0,0
PADRONMARTINEZ,0,0,1,0,0
PADRONMORALES,0.2413793103448276,0,0.7586206896551724,0,0
PADRONPEREZ,0,0,1,0,0
PADRONRODRIGUEZ,0,0,1,0,0
PADRORIVERA,0,0,1,0,0
PADRORODRIGUEZ,0,0,0.8372093023255814,0,0.16279069767441862
PADRTA,1,0,0,0,0
PADRUTT,1,0,0,0,0
PADTHA,0.015384615384615385,0,0,0.9692307692307692,0.015384615384615385
PADUA,0.23619186046511628,0.016715116279069766,0.5225290697674418,0.15188953488372092,0.07267441860465117
PADUAN,0.7241379310344828,0,0.27586206896551724,0,0
PADUANI,0.24293785310734464,0,0.6666666666666666,0,0.0903954802259887
PADUANO,0.9661016949152542,0,0.01694915254237288,0.01694915254237288,0
PADUCH,1,0,0,0,0
PADUCHOWSKI,1,0,0,0,0
PADUDA,0.9814814814814815,0,0,0,0.018518518518518517
PADULA,0.9337539432176656,0.008201892744479496,0.03470031545741325,0.008201892744479496,0.015141955835962145
PADULSKY,1,0,0,0,0
PADUMANE,0,0,0,0.5185185185185185,0.48148148148148145
PADURA,0.06382978723404255,0.03546099290780142,0.8936170212765957,0,0.0070921985815602835
PADURANO,0.5789473684210527,0,0.42105263157894735,0,0
PADURARU,1,0,0,0,0
PADUREAN,1,0,0,0,0
PADURJAN,1,0,0,0,0
PADY,0.618421052631579,0.19736842105263158,0.02631578947368421,0,0.15789473684210525
PADYJASEK,1,0,0,0,0
PADYKULA,1,0,0,0,0
PAE,0.30313588850174217,0.006968641114982578,0,0.6376306620209059,0.05226480836236934
PAECH,1,0,0,0,0
PAEDAE,1,0,0,0,0
PAEGLOW,0.7846153846153846,0,0,0.1076923076923077,0.1076923076923077
PAEK,0.05434782608695652,0,0,0.8840579710144928,0.06159420289855073
PAELMO,0.25,0,0,0.75,0
PAEN,0.851063829787234,0.14893617021276595,0,0,0
PAENG,0.1875,0,0,0.8125,0
PAENGPONGSAVANH,0,0,0,0.6,0.4
PAENO,0.9142857142857143,0,0,0,0.08571428571428572
PAEPCKE,1,0,0,0,0
PAEPLOW,1,0,0,0,0
PAERES,0,0,1,0,0
PAES,0.616822429906542,0,0.14485981308411214,0.14018691588785046,0.09813084112149532
PAESANI,0.9,0,0,0,0.1
PAESANO,0.864406779661017,0,0.13559322033898305,0,0
PAESCH,0.9791666666666666,0,0,0,0.020833333333333332
PAESE,1,0,0,0,0
PAESLEME,0.25,0,0.475,0,0.275
PAET,0.4,0,0,0.5,0.1
PAETAU,0.9024390243902439,0,0.0975609756097561,0,0
PAETH,0.9516129032258065,0,0.04838709677419355,0,0
PAETOW,0.943089430894309,0,0,0,0.056910569105691054
PAETSCH,1,0,0,0,0
PAETZ,1,0,0,0,0
PAETZHOLD,1,0,0,0,0
PAETZIG,1,0,0,0,0
PAETZNICK,0.8571428571428571,0,0,0.14285714285714285,0
PAETZOLD,0.9459459459459459,0,0.03153153153153153,0,0.02252252252252252
PAEZ,0.12242182302062542,0.005588822355289421,0.8510978043912175,0.00718562874251497,0.013705921490352628
PAEZGONZALEZ,0,0,1,0,0
PAEZPUMAR,0,0,1,0,0
PAFF,0.9806201550387597,0.013565891472868217,0,0.001937984496124031,0.003875968992248062
PAFFE,1,0,0,0,0
PAFFEL,1,0,0,0,0
PAFFENBACK,1,0,0,0,0
PAFFENROTH,0.9847328244274809,0,0,0.007633587786259542,0.007633587786259542
PAFFORD,0.975177304964539,4.432624113475177e-4,0.012411347517730497,0.0062056737588652485,0.00576241134751773
PAFFRATH,1,0,0,0,0
PAFFUMI,0.9876543209876543,0,0,0.012345679012345678,0
PAFIAS,0.8780487804878049,0,0.12195121951219512,0,0
PAFUMI,0.7901234567901234,0,0.20987654320987653,0,0
PAFUMY,0.9767441860465116,0,0,0,0.023255813953488372
PAFUNDI,0.7466666666666667,0,0.25333333333333335,0,0
PAGA,0.9195402298850575,0.08045977011494253,0,0,0
PAGAC,1,0,0,0,0
PAGACH,1,0,0,0,0
PAGADALA,0,0.09090909090909091,0,0.9090909090909091,0
PAGADOR,0.40816326530612246,0,0.14285714285714285,0.4489795918367347,0
PAGADUAN,0,0,0,1,0
PAGAN,0.20608334979261309,0.04807426427019554,0.7157416551451709,0.0033181907959707684,0.02678253999604977
PAGANA,1,0,0,0,0
PAGANACCI,0.8653846153846154,0,0.1346153846153846,0,0
PAGANACEVEDO,0,0,0.9428571428571428,0,0.05714285714285714
PAGANACOSTA,0.0625,0,0.9375,0,0
PAGANADORNO,0,0,1,0,0
PAGANALICEA,0,0,1,0,0
PAGANARROYO,0.03076923076923077,0,0.9692307692307692,0,0
PAGANAVILES,0,0,1,0,0
PAGANBAEZ,0,0,1,0,0
PAGANBENITEZ,0,0,1,0,0
PAGANCABRERA,0.06060606060606061,0,0.9393939393939394,0,0
PAGANCAMACHO,0,0,1,0,0
PAGANCAMPOS,0,0,1,0,0
PAGANCARDONA,0,0,1,0,0
PAGANCARTAGENA,0,0,0.7878787878787878,0,0.21212121212121213
PAGANCEDENO,0,0,1,0,0
PAGANCOLLAZO,0,0,1,0,0
PAGANCOLON,0,0,1,0,0
PAGANCORREA,0,0,1,0,0
PAGANCRESPO,0,0,1,0,0
PAGANCRUZ,0,0,0.9817073170731707,0,0.018292682926829267
PAGANDAVILA,0,0,1,0,0
PAGANDELGADO,0.18518518518518517,0,0.8148148148148148,0,0
PAGANDELVALLE,0,0,1,0,0
PAGANDIAZ,0,0,1,0,0
PAGANE,1,0,0,0,0
PAGANELLA,1,0,0,0,0
PAGANELLI,0.9331103678929766,0.020066889632107024,0.023411371237458192,0,0.023411371237458192
PAGANELLO,0.8,0,0.2,0,0
PAGANETTI,1,0,0,0,0
PAGANFELICIANO,0.2127659574468085,0,0.7872340425531915,0,0
PAGANFIGUEROA,0,0,0.990990990990991,0,0.009009009009009009
PAGANFLORES,0,0,1,0,0
PAGANGALARZA,0,0,1,0,0
PAGANGARCIA,0,0,0.9357798165137615,0,0.06422018348623854
PAGANGOMEZ,0,0,1,0,0
PAGANGONZALEZ,0.026923076923076925,0.019230769230769232,0.95,0,0.0038461538461538464
PAGANGUZMAN,0,0,1,0,0
PAGANHERNANDEZ,0,0,1,0,0
PAGANI,0.7070844686648501,0,0.28201634877384196,0.004087193460490463,0.006811989100817439
PAGANINI,0.8313953488372093,0.01744186046511628,0.1511627906976744,0,0
PAGANIRIZARRY,0,0,1,0,0
PAGANJIMENEZ,0.12962962962962962,0,0.8703703703703703,0,0
PAGANLOPEZ,0.08284023668639054,0,0.9171597633136095,0,0
PAGANLUGO,0,0,1,0,0
PAGANMALDONADO,0,0,1,0,0
PAGANMARRERO,0,0,1,0,0
PAGANMARTINEZ,0.013071895424836602,0,0.9869281045751634,0,0
PAGANMATOS,0.21739130434782608,0,0.782608695652174,0,0
PAGANMEDINA,0.12727272727272726,0,0.8727272727272727,0,0
PAGANMELENDEZ,0.06796116504854369,0,0.9320388349514563,0,0
PAGANMERCADO,0,0,1,0,0
PAGANMOLINA,0,0,1,0,0
PAGANMORALES,0.1308411214953271,0,0.8691588785046729,0,0
PAGANNAZARIO,0,0,1,0,0
PAGANNEGRON,0,0,1,0,0
PAGANNIEVES,0,0,1,0,0
PAGANO,0.9359462892397025,0.0014516421702050445,0.040464525494465615,0.003810560696788242,0.018326982398838686
PAGANOCASIO,0,0,1,0,0
PAGANOQUENDO,0,0,1,0,0
PAGANORTEGA,0.10416666666666667,0,0.8958333333333334,0,0
PAGANORTIZ,0,0,0.9775784753363229,0,0.02242152466367713
PAGANOTERO,0.11764705882352941,0,0.6764705882352942,0,0.20588235294117646
PAGANPABON,0,0.044444444444444446,0.9555555555555556,0,0
PAGANPADILLA,0,0,1,0,0
PAGANPAGAN,0,0,0.972972972972973,0,0.02702702702702703
PAGANPEREZ,0,0,1,0,0
PAGANQUINONES,0,0,1,0,0
PAGANRAMIREZ,0.07462686567164178,0,0.9253731343283582,0,0
PAGANRAMOS,0,0,1,0,0
PAGANREYES,0.11666666666666667,0,0.8833333333333333,0,0
PAGANRIOS,0,0,1,0,0
PAGANRIVERA,0.033542976939203356,0,0.9664570230607966,0,0
PAGANRODRIGUEZ,0.032679738562091505,0,0.9629629629629629,0,0.004357298474945534
PAGANROJAS,0,0,1,0,0
PAGANROMAN,0,0,1,0,0
PAGANROSA,0,0,1,0,0
PAGANROSADO,0.02040816326530612,0,0.9795918367346939,0,0
PAGANROSARIO,0,0,1,0,0
PAGANRUIZ,0.13513513513513514,0,0.8648648648648649,0,0
PAGANS,0.925531914893617,0,0,0,0.07446808510638298
PAGANSANCHEZ,0,0,0.9672131147540983,0,0.03278688524590164
PAGANSANTANA,0,0,1,0,0
PAGANSANTIAGO,0,0,1,0,0
PAGANSANTOS,0,0,1,0,0
PAGANSEDA,0,0,1,0,0
PAGANSERRANO,0,0,1,0,0
PAGANSIERRA,0.18421052631578946,0,0.8157894736842105,0,0
PAGANSILVA,0.1320754716981132,0,0.8301886792452831,0,0.03773584905660377
PAGANSOTO,0,0,1,0,0
PAGANTAVAREZ,0,0,1,0,0
PAGANTORRES,0.04198473282442748,0,0.9580152671755725,0,0
PAGANUCCI,0.9461538461538461,0,0,0,0.05384615384615385
PAGANUZZI,0.7931034482758621,0,0,0,0.20689655172413793
PAGANVARGAS,0.08974358974358974,0,0.9102564102564102,0,0
PAGANVAZQUEZ,0.09090909090909091,0,0.9090909090909091,0,0
PAGANVEGA,0,0,1,0,0
PAGANVELAZQUEZ,0,0,1,0,0
PAGANVELEZ,0.024691358024691357,0,0.9753086419753086,0,0
PAGANZAYAS,0,0,1,0,0
PAGAOA,0,0,0,0.7941176470588235,0.20588235294117646
PAGART,0.9559748427672956,0,0,0,0.0440251572327044
PAGATPATAN,0.2692307692307692,0,0,0.46153846153846156,0.2692307692307692
PAGAYON,0,0,0,1,0
PAGAZANI,0.8,0,0.2,0,0
PAGDANGANAN,0,0,0,1,0
PAGDEN,1,0,0,0,0
PAGE,0.749588593392177,0.2293174678067137,0.008136069139325868,0.003613473422557741,0.00934439623922575
PAGEAU,0.9331103678929766,0.023411371237458192,0.03678929765886288,0.006688963210702341,0
PAGEL,0.9622367465504721,0,0.01597676107480029,0.007988380537400145,0.013798111837327523
PAGELER,1,0,0,0,0
PAGELLA,0.7941176470588235,0,0.20588235294117646,0,0
PAGELLO,0.8076923076923077,0,0,0,0.19230769230769232
PAGELS,0.9853658536585366,0,0,0,0.014634146341463415
PAGELSDORF,1,0,0,0,0
PAGELSEN,1,0,0,0,0
PAGELSOHN,0.3170731707317073,0,0.6829268292682927,0,0
PAGENDARM,1,0,0,0,0
PAGENEL,0,1,0,0,0
PAGENHARDT,1,0,0,0,0
PAGENKOPF,1,0,0,0,0
PAGENTA,0.5,0,0.375,0,0.125
PAGEOT,0.23333333333333334,0.5666666666666667,0,0.2,0
PAGEOTTEANDRE,0,1,0,0,0
PAGER,1,0,0,0,0
PAGERIE,0.8870967741935484,0,0.11290322580645161,0,0
PAGES,0.34915677701436604,0.008744534665833853,0.6171143035602749,0,0.024984384759525295
PAGESMITH,0.6666666666666666,0.3333333333333333,0,0,0
PAGET,0.9032258064516129,0,0.052995391705069124,0.013824884792626729,0.029953917050691243
PAGETT,0.898876404494382,0.07303370786516854,0.019662921348314606,0.0056179775280898875,0.0028089887640449437
PAGEWILLIAMS,0.7777777777777778,0.2222222222222222,0,0,0
PAGGEN,1,0,0,0,0
PAGGEOT,0.8813559322033898,0,0.059322033898305086,0.059322033898305086,0
PAGGETT,0.016042780748663103,0.9750445632798574,0.0071301247771836,0,0.0017825311942959
PAGGI,0.6176470588235294,0,0.36764705882352944,0,0.014705882352941176
PAGGIO,1,0,0,0,0
PAGGIOLI,0.8214285714285714,0,0,0.17857142857142858,0
PAGH,1,0,0,0,0
PAGIDIPATI,0,0,0,0.37142857142857144,0.6285714285714286
PAGILLO,1,0,0,0,0
PAGINGTON,1,0,0,0,0
PAGIO,0.9056603773584906,0,0,0,0.09433962264150944
PAGITT,0.9014084507042254,0,0,0,0.09859154929577464
PAGKANLUNGAN,0.24,0,0,0.76,0
PAGLAICCETTI,1,0,0,0,0
PAGLEN,0.75,0,0,0,0.25
PAGLENO,1,0,0,0,0
PAGLEY,0.9282296650717703,0,0.028708133971291867,0.0430622009569378,0
PAGLIA,0.9594137542277339,0,0.033821871476888386,0.006764374295377677,0
PAGLIAI,0.9125,0,0,0.0875,0
PAGLIALONGA,0.8857142857142857,0,0.06428571428571428,0.05,0
PAGLIALUNGA,0.8813559322033898,0,0,0,0.11864406779661017
PAGLIANITE,1,0,0,0,0
PAGLIARA,0.8632478632478633,0,0.07692307692307693,0.05982905982905983,0
PAGLIARI,0.8313253012048193,0,0.08433734939759036,0.08433734939759036,0
PAGLIARINI,1,0,0,0,0
PAGLIARO,0.952846975088968,0,0.029359430604982206,0,0.017793594306049824
PAGLIAROLI,1,0,0,0,0
PAGLIARONI,1,0,0,0,0
PAGLIARULO,0.9950372208436724,0,0.0024813895781637717,0,0.0024813895781637717
PAGLIAZZO,0.8536585365853658,0,0.14634146341463414,0,0
PAGLICCIA,1,0,0,0,0
PAGLICCO,1,0,0,0,0
PAGLIEI,1,0,0,0,0
PAGLIERANI,1,0,0,0,0
PAGLIERI,0.9130434782608695,0,0.08695652173913043,0,0
PAGLIERY,0.12337662337662338,0,0.8311688311688312,0,0.045454545454545456
PAGLINI,1,0,0,0,0
PAGLINO,0.9938650306748467,0,0.006134969325153374,0,0
PAGLIO,0.9457364341085271,0.05426356589147287,0,0,0
PAGLIOCCA,1,0,0,0,0
PAGLIOCCHINI,1,0,0,0,0
PAGLIONE,0.8625954198473282,0,0.13740458015267176,0,0
PAGLIRO,1,0,0,0,0
PAGLIUCA,0.926984126984127,0,0.06666666666666667,0.006349206349206349,0
PAGLIUCO,1,0,0,0,0
PAGLIUGHI,0.9888268156424581,0,0.0111731843575419,0,0
PAGLIUSO,1,0,0,0,0
PAGLOMUTAN,0.5,0,0,0,0.5
PAGLUSCH,1,0,0,0,0
PAGNAM,1,0,0,0,0
PAGNANELLI,1,0,0,0,0
PAGNANI,1,0,0,0,0
PAGNANO,1,0,0,0,0
PAGNANT,0,1,0,0,0
PAGNI,0.9595375722543352,0,0.04046242774566474,0,0
PAGNIELLO,1,0,0,0,0
PAGNILLO,1,0,0,0,0
PAGNINI,1,0,0,0,0
PAGNOTT,1,0,0,0,0
PAGNOTTA,0.9622641509433962,0.022298456260720412,0.012006861063464836,0,0.003430531732418525
PAGNOTTI,0.8968253968253969,0,0.047619047619047616,0,0.05555555555555555
PAGNOTTO,1,0,0,0,0
PAGNOZZI,0.9450980392156862,0,0,0.027450980392156862,0.027450980392156862
PAGNUCCO,0.9014084507042254,0,0.09859154929577464,0,0
PAGNUTTI,1,0,0,0,0
PAGO,0.9492753623188406,0,0,0.050724637681159424,0
PAGOADA,0.14883720930232558,0.06511627906976744,0.7813953488372093,0,0.004651162790697674
PAGOAGA,0.22178988326848248,0.01556420233463035,0.7159533073929961,0,0.04669260700389105
PAGOD,0.5,0,0,0.42857142857142855,0.07142857142857142
PAGOLA,0.5,0,0.3392857142857143,0,0.16071428571428573
PAGON,0.5238095238095238,0.2857142857142857,0.19047619047619047,0,0
PAGONA,1,0,0,0,0
PAGONES,1,0,0,0,0
PAGONIS,0.9154929577464789,0,0.03286384976525822,0,0.051643192488262914
PAGOOTA,1,0,0,0,0
PAGORIA,0.9375,0,0,0.0078125,0.0546875
PAGOTTO,0.5925925925925926,0,0.37037037037037035,0,0.037037037037037035
PAGOULATO,0.75,0,0.25,0,0
PAGOULATOS,0.8955223880597015,0,0.1044776119402985,0,0
PAGOZALSKI,1,0,0,0,0
PAGRAGAN,1,0,0,0,0
PAGSISIHAN,0.21875,0,0.09375,0.46875,0.21875
PAGSON,0,1,0,0,0
PAGTER,0.7692307692307693,0,0.23076923076923078,0,0
PAGUADA,0.05639097744360902,0.02631578947368421,0.9172932330827067,0,0
PAGUAGA,0.2679324894514768,0,0.7151898734177216,0,0.016877637130801686
PAGUANDAS,0.22916666666666666,0.08333333333333333,0,0.4375,0.25
PAGUAY,0,0,1,0,0
PAGUE,0.7843137254901961,0,0.0784313725490196,0,0.13725490196078433
PAGUIA,0,0,0,1,0
PAGUIO,0.171875,0,0.0546875,0.640625,0.1328125
PAGUIRIGAN,0,0,0,0.7297297297297297,0.2702702702702703
PAGUNSAN,0.14893617021276595,0,0,0.7021276595744681,0.14893617021276595
PAGUNTALAN,0.1,0,0,0.9,0
PAGURA,0.85,0,0.0625,0.0875,0
PAHAL,0.9157894736842105,0,0,0.042105263157894736,0.042105263157894736
PAHALAD,0.14583333333333334,0.125,0,0.2916666666666667,0.4375
PAHALAN,0,0.21875,0,0.53125,0.25
PAHALEK,1,0,0,0,0
PAHARI,0.0136986301369863,0.0958904109589041,0,0.8356164383561644,0.0547945205479452
PAHARIA,0,0,0,0.4166666666666667,0.5833333333333334
PAHARSINGH,0.1836734693877551,0.02040816326530612,0,0.4489795918367347,0.3469387755102041
PAHAWA,0,0,0,1,0
PAHE,0.6774193548387096,0,0,0.22580645161290322,0.0967741935483871
PAHEL,0.9513888888888888,0,0.020833333333333332,0.027777777777777776,0
PAHIS,1,0,0,0,0
PAHK,0.3,0,0,0.7,0
PAHL,0.9537259615384616,0,0.03485576923076923,0.0030048076923076925,0.008413461538461538
PAHLAS,1,0,0,0,0
PAHLCK,0.9183673469387755,0,0.08163265306122448,0,0
PAHLE,0.9836065573770492,0.01639344262295082,0,0,0
PAHLER,0.8378378378378378,0.16216216216216217,0,0,0
PAHLMAN,1,0,0,0,0
PAHLOW,1,0,0,0,0
PAHLS,1,0,0,0,0
PAHMAN,0.9391304347826087,0.06086956521739131,0,0,0
PAHMEIER,0.9824561403508771,0,0,0,0.017543859649122806
PAHN,0,0.78125,0,0.21875,0
PAHNER,1,0,0,0,0
PAHNKA,1,0,0,0,0
PAHNKE,0.8607594936708861,0,0.13924050632911392,0,0
PAHNO,1,0,0,0,0
PAHOLSKI,1,0,0,0,0
PAHOLSKY,1,0,0,0,0
PAHOS,1,0,0,0,0
PAHOTA,1,0,0,0,0
PAHOUNTIS,0.9830508474576272,0,0,0,0.01694915254237288
PAHR,0.8444444444444444,0,0.15555555555555556,0,0
PAHUA,0.2692307692307692,0,0.7307692307692307,0,0
PAHUAMBA,0.04838709677419355,0,0.8387096774193549,0,0.11290322580645161
PAHUANA,0,0,1,0,0
PAHUCKI,1,0,0,0,0
PAHUJA,0.16279069767441862,0,0,0.6744186046511628,0.16279069767441862
PAHULA,1,0,0,0,0
PAHUSKI,1,0,0,0,0
PAHUTSKI,0.9322033898305084,0,0.06779661016949153,0,0
PAHWA,0.2247191011235955,0,0,0.7528089887640449,0.02247191011235955
PAHZ,0.9230769230769231,0,0,0.07692307692307693,0
PAI,0.1012514220705347,0.006825938566552901,0.006825938566552901,0.6791808873720137,0.20591581342434584
PAIANO,0.9120879120879121,0,0.054945054945054944,0,0.03296703296703297
PAICE,0.958904109589041,0,0,0.0410958904109589,0
PAICELY,0.08235294117647059,0.8588235294117647,0,0.058823529411764705,0
PAICH,0.8313253012048193,0,0,0.08433734939759036,0.08433734939759036
