name,whi,bla,his,asi,oth
A,0.7295936713412442,0.21071556993887092,0.01917775380558552,0.02133525110871389,0.01917775380558552
AABIDA,0,0,0,0.56,0.44
AADAM,0.16071428571428573,0.42857142857142855,0,0.25,0.16071428571428573
AADIL,0.109375,0.2265625,0,0.578125,0.0859375
AADITYA,0,0,0,0.8125,0.1875
AADRON,0.44,0.56,0,0,0
AAGE,1,0,0,0,0
AAHIL,0,0.11627906976744186,0,0.6511627906976745,0.23255813953488372
AAHRON,0.28,0.56,0.16,0,0
AAILYAH,0,0.8275862068965517,0.16091954022988506,0,0.011494252873563218
AAISHA,0.08333333333333333,0.7239583333333334,0,0.09375,0.09895833333333333
AAJA,0,1,0,0,0
AAJAH,0,1,0,0,0
AAKASH,0.0228310502283105,0.01141552511415525,0.01598173515981735,0.815068493150685,0.13470319634703196
AAKEEM,0,1,0,0,0
AAKILAH,0,1,0,0,0
AALAYAH,0.043859649122807015,0.956140350877193,0,0,0
AALEEYAH,0,0.8333333333333334,0,0.16666666666666666,0
AALEIGHA,0.48484848484848486,0.21212121212121213,0.12121212121212122,0,0.18181818181818182
AALEYAH,0.06432748538011696,0.9064327485380117,0.023391812865497075,0,0.005847953216374269
AALIA,0.1076923076923077,0.3230769230769231,0,0.36153846153846153,0.2076923076923077
AALIAH,0.11428571428571428,0.6428571428571429,0.11428571428571428,0.02857142857142857,0.1
AALIAYAH,0,1,0,0,0
AALIJAH,0,0.9761904761904762,0,0,0.023809523809523808
AALIM,0,0.5957446808510638,0,0,0.40425531914893614
AALISHA,0,0.7777777777777778,0,0.2222222222222222,0
AALIYA,0.14795918367346939,0.7091836734693877,0.025510204081632654,0.08673469387755102,0.030612244897959183
AALIYAH,0.04926905132192846,0.8747744945567651,0.03253499222395023,0.00447900466562986,0.038942457231726284
AALIYAHA,0,0.7352941176470589,0.058823529411764705,0,0.20588235294117646
AALIYAN,0,0.8428571428571429,0.12857142857142856,0.014285714285714285,0.014285714285714285
AALIYHA,0.07194244604316546,0.8992805755395683,0.02877697841726619,0,0
AALLIYAH,0.03488372093023256,0.9418604651162791,0,0,0.023255813953488372
AALLYAH,0,0.8813559322033898,0.11864406779661017,0,0
AALOK,0.14583333333333334,0,0,0.6041666666666666,0.25
AALTJE,1,0,0,0,0
AALYAH,0.019230769230769232,0.8269230769230769,0.08653846153846154,0,0.0673076923076923
AALYIAH,0.06060606060606061,0.9090909090909091,0.015151515151515152,0,0.015151515151515152
AALYSSA,0.3333333333333333,0.6666666666666666,0,0,0
AAMANI,0,0.59375,0,0.171875,0.234375
AAMARI,0.045454545454545456,0.9090909090909091,0,0,0.045454545454545456
AAMBER,0.45161290322580644,0.5483870967741935,0,0,0
AAMER,0.05737704918032787,0.01639344262295082,0,0.5901639344262295,0.3360655737704918
AAMINA,0.125,0.5535714285714286,0.07142857142857142,0.125,0.125
AAMINAH,0.056818181818181816,0.7045454545454546,0,0.20454545454545456,0.03409090909090909
AAMIR,0.045171339563862926,0.24766355140186916,0.004672897196261682,0.6308411214953271,0.07165109034267912
AAMIRA,0,0.8888888888888888,0,0.1111111111111111,0
AAMIRAH,0,1,0,0,0
AAMNA,0.06578947368421052,0.06578947368421052,0,0.6842105263157895,0.18421052631578946
AAMON,0.16279069767441862,0.8372093023255814,0,0,0
AANAL,0,0,0,0.9285714285714286,0.07142857142857142
AANCHAL,0,0,0,0.5675675675675675,0.43243243243243246
AANISAH,0,0.7454545454545455,0,0,0.2545454545454545
AANIYA,0,1,0,0,0
AANIYAH,0.020618556701030927,0.979381443298969,0,0,0
AANYA,0.05454545454545454,0.2727272727272727,0,0.509090909090909,0.16363636363636364
AAPRI,0,0.967741935483871,0,0,0.03225806451612903
AAQILA,0,0.7777777777777778,0,0.2222222222222222,0
AARA,0.40350877192982454,0.38596491228070173,0,0.21052631578947367,0
AARAN,0.6375838926174496,0.2348993288590604,0,0.08053691275167785,0.04697986577181208
AARATI,0,0,0,0.86,0.14
AAREN,0.5711678832116789,0.35766423357664234,0.03467153284671533,0.03467153284671533,0.0018248175182481751
AAREON,0.1188118811881188,0.801980198019802,0.06930693069306931,0,0.009900990099009901
AARIAL,0.375,0.5625,0.0625,0,0
AARIAN,0.12837837837837837,0.7905405405405406,0,0,0.08108108108108109
AARIANA,0.07272727272727272,0.7090909090909091,0.12727272727272726,0,0.09090909090909091
AARIANNA,0.15,0.85,0,0,0
AARIC,0.46511627906976744,0.46511627906976744,0.023255813953488372,0.046511627906976744,0
AARICA,0.38613861386138615,0.5247524752475248,0,0,0.0891089108910891
AARICK,0.4634146341463415,0.3170731707317073,0,0,0.21951219512195122
AARICKA,0.034482758620689655,0.9655172413793104,0,0,0
AARIE,0.23333333333333334,0.5333333333333333,0.23333333333333334,0,0
AARIEL,0.1032258064516129,0.7870967741935484,0,0,0.10967741935483871
AARIF,0,0.15151515151515152,0,0.5757575757575758,0.2727272727272727
AARIK,0.5909090909090909,0.3181818181818182,0.030303030303030304,0,0.06060606060606061
AARIKA,0.4699074074074074,0.4699074074074074,0.03935185185185185,0,0.020833333333333332
AARIN,0.5259259259259259,0.38271604938271603,0.0345679012345679,0.044444444444444446,0.012345679012345678
AARION,0.05394190871369295,0.9253112033195021,0.012448132780082987,0,0.008298755186721992
AARIONA,0,1,0,0,0
AARIONNA,0,1,0,0,0
AARIS,0.2545454545454545,0.6,0,0,0.14545454545454545
AARISH,0,0,0,0.9354838709677419,0.06451612903225806
AARIYANA,0,1,0,0,0
AARNE,1,0,0,0,0
AAROL,1,0,0,0,0
AAROLYN,0.36585365853658536,0.6341463414634146,0,0,0
AAROM,0.42592592592592593,0.09259259259259259,0.37037037037037035,0,0.1111111111111111
AARON,0.7072310405643739,0.2365900993745706,0.028838457887989347,0.009452271165791915,0.017888131007274245
AARONA,0.06451612903225806,0.9354838709677419,0,0,0
AARONDA,0.12844036697247707,0.8715596330275229,0,0,0
AARONE,0.5384615384615384,0.46153846153846156,0,0,0
AARONEISHA,0,0.90625,0,0,0.09375
AARONETTA,0,1,0,0,0
AARONETTE,0,1,0,0,0
AARONICA,0,0.7586206896551724,0.2413793103448276,0,0
AARONISHA,0,1,0,0,0
AARONITA,0,0.868421052631579,0,0,0.13157894736842105
AARONJAMES,0.46938775510204084,0.22448979591836735,0,0.16326530612244897,0.14285714285714285
AARONJOSEPH,0.6774193548387096,0,0,0.22580645161290322,0.0967741935483871
AARONMICHAEL,0.5,0.3409090909090909,0.11363636363636363,0.045454545454545456,0
AARRON,0.6231884057971014,0.322463768115942,0.04891304347826087,0,0.005434782608695652
AARSH,0,0,0,0.8333333333333334,0.16666666666666666
AART,1,0,0,0,0
AARTHI,0.0374331550802139,0,0,0.8823529411764706,0.08021390374331551
AARTI,0.03773584905660377,0,0,0.7375643224699828,0.22469982847341338
AARUSHI,0,0,0,0.7833333333333333,0.21666666666666667
AARYA,0.175,0,0,0.675,0.15
AARYANNA,0.2631578947368421,0.5526315789473685,0.05263157894736842,0.10526315789473684,0.02631578947368421
AARYN,0.5489864864864865,0.38513513513513514,0.030405405405405407,0,0.03547297297297297
AARYNN,0.7,0.3,0,0,0
AARYON,0.20634920634920634,0.7619047619047619,0,0,0.031746031746031744
AASE,1,0,0,0,0
AASHA,0.051587301587301584,0.6349206349206349,0,0.2222222222222222,0.09126984126984126
AASHAY,0,0.2413793103448276,0,0.6896551724137931,0.06896551724137931
AASHIA,0,0.75,0,0,0.25
AASHIKA,0,0.2692307692307692,0,0.23076923076923078,0.5
AASHISH,0.04487179487179487,0,0,0.6538461538461539,0.30128205128205127
AASHKA,0,0,0,0.8679245283018868,0.1320754716981132
AASHNA,0,0,0.0594059405940594,0.8217821782178217,0.1188118811881188
AASIA,0,0.7115384615384616,0,0.23076923076923078,0.057692307692307696
AASIM,0.059322033898305086,0.5847457627118644,0.0423728813559322,0.1864406779661017,0.1271186440677966
AASIMA,0,0.5,0,0.35714285714285715,0.14285714285714285
AASIN,0.21052631578947367,0.43859649122807015,0.21052631578947367,0.12280701754385964,0.017543859649122806
AASIYA,0.008695652173913044,0.7130434782608696,0,0.2782608695652174,0
AASIYAH,0,0.6666666666666666,0,0.18666666666666668,0.14666666666666667
AASTA,0.6388888888888888,0.2222222222222222,0,0,0.1388888888888889
AASTHA,0.013888888888888888,0,0,0.6527777777777778,0.3333333333333333
AATIF,0.14893617021276595,0.3191489361702128,0,0.5319148936170213,0
AATIKA,0,0.2962962962962963,0,0.5185185185185185,0.18518518518518517
AAVON,0.3783783783783784,0.6216216216216216,0,0,0
AAYANA,0,1,0,0,0
AAYANNA,0,0.8431372549019608,0,0,0.1568627450980392
AAYSHA,0,0.5757575757575758,0,0.42424242424242425,0
AAYUSH,0,0,0,0.8690476190476191,0.13095238095238096
AAYUSHI,0,0,0,1,0
AAZAM,0.6976744186046512,0,0,0.11627906976744186,0.18604651162790697
AAZIA,0.25,0.75,0,0,0
AAZIM,0,0.675,0,0.325,0
AB,0.5405405405405406,0.25675675675675674,0.10810810810810811,0.033783783783783786,0.060810810810810814
ABA,0.12264150943396226,0.8113207547169812,0,0,0.0660377358490566
ABABACAR,0,1,0,0,0
ABAD,0.03111111111111111,0.07111111111111111,0.7733333333333333,0.035555555555555556,0.08888888888888889
ABADELLA,0,1,0,0,0
ABADESA,0,0.09090909090909091,0.9090909090909091,0,0
ABAGAEL,0.84,0,0.16,0,0
ABAGAIL,0.9076175040518638,0.05915721231766612,0.01053484602917342,0.02106969205834684,0.0016207455429497568
ABAGALE,1,0,0,0,0
ABAGAYLE,0.9381443298969072,0,0.010309278350515464,0,0.05154639175257732
ABAIGEAL,1,0,0,0,0
ABAN,0.4666666666666667,0.23333333333333334,0.3,0,0
ABANOB,0.6046511627906976,0,0,0,0.3953488372093023
ABANOUB,0.38461538461538464,0,0,0,0.6153846153846154
ABAS,0.25,0.32142857142857145,0.05357142857142857,0.125,0.25
ABASI,0,0.7837837837837838,0,0,0.21621621621621623
ABASS,0,0.8513513513513513,0,0.05405405405405406,0.0945945945945946
ABAY,0,1,0,0,0
ABAYOMI,0.00646551724137931,0.9612068965517241,0.023706896551724137,0,0.008620689655172414
ABB,0.6935483870967742,0.3064516129032258,0,0,0
ABBA,0.7358490566037735,0.19811320754716982,0,0,0.0660377358490566
ABBAGAIL,0.9308176100628931,0,0,0,0.06918238993710692
ABBAGALE,1,0,0,0,0
ABBAGAYLE,1,0,0,0,0
ABBAS,0.477184841453983,0.11136890951276102,0.002320185614849188,0.19412219644238204,0.21500386697602475
ABBASS,0.8148148148148148,0,0,0,0.18518518518518517
ABBE,0.9136630343671417,0.03436714165968147,0.01760268231349539,0.015088013411567477,0.019279128248113998
ABBEE,0.9693877551020408,0.02040816326530612,0,0,0.01020408163265306
ABBEGAIL,0.8468468468468469,0.09009009009009009,0.06306306306306306,0,0
ABBEGALE,0.9122807017543859,0.08771929824561403,0,0,0
ABBEGAYLE,0.7796610169491526,0.22033898305084745,0,0,0
ABBEY,0.9469265367316342,0.01939030484757621,0.009595202398800599,0.01489255372313843,0.009195402298850575
ABBEYGAIL,0.7446808510638298,0.10638297872340426,0,0.14893617021276595,0
ABBEYGALE,0.21052631578947367,0.39473684210526316,0,0.18421052631578946,0.21052631578947367
ABBI,0.9574036511156186,0.018255578093306288,0.010141987829614604,0.012170385395537525,0.002028397565922921
ABBIE,0.8515321127027796,0.12569964898965943,0.009581633621098568,0.003130632767289631,0.010055971919172754
ABBIEGAIL,0.4878048780487805,0.38414634146341464,0,0.042682926829268296,0.08536585365853659
ABBIEGALE,0.7941176470588235,0.20588235294117646,0,0,0
ABBIGAEL,1,0,0,0,0
ABBIGAIL,0.9098391320613542,0.046763935652824544,0.023943135054246164,0.005237560793116348,0.01421623643845866
ABBIGAILE,1,0,0,0,0
ABBIGALE,0.8815261044176707,0.07429718875502007,0.01606425702811245,0,0.028112449799196786
ABBIGAYLE,0.9044776119402985,0.06865671641791045,0.011940298507462687,0.008955223880597015,0.005970149253731343
ABBOT,0.8227848101265823,0.17721518987341772,0,0,0
ABBOTT,0.8300970873786407,0.15048543689320387,0,0,0.019417475728155338
ABBRA,0.7380952380952381,0.2619047619047619,0,0,0
ABBRIANNA,0.5172413793103449,0.4827586206896552,0,0,0
ABBRIEL,0.3333333333333333,0.6666666666666666,0,0,0
ABBY,0.9426022022528794,0.023667890140488545,0.01740286039741805,0.00730920136691558,0.009017845842298443
ABBYE,0.9026217228464419,0.052434456928838954,0.026217228464419477,0,0.018726591760299626
ABBYGAIL,0.7845433255269321,0.09601873536299765,0.04215456674473068,0.0351288056206089,0.04215456674473068
ABBYGALE,0.8347107438016529,0.15702479338842976,0.008264462809917356,0,0
ABBYGAYLE,0.777027027027027,0.13513513513513514,0.04054054054054054,0.0472972972972973,0
ABBYLYNN,1,0,0,0,0
ABC,0,0.84,0,0.16,0
ABD,0.20930232558139536,0.2558139534883721,0.023255813953488372,0.06976744186046512,0.4418604651162791
ABDA,0.32558139534883723,0.16279069767441862,0.4883720930232558,0,0.023255813953488372
ABDAL,0,0.421875,0.328125,0.109375,0.140625
ABDALA,0.24096385542168675,0.1927710843373494,0.5662650602409639,0,0
ABDALLA,0.35604395604395606,0.3956043956043956,0.015384615384615385,0.054945054945054944,0.17802197802197803
ABDALLAH,0.5016077170418006,0.11146838156484459,0.01822079314040729,0.04287245444801715,0.3258306538049303
ABDALLAHI,0.34615384615384615,0.2692307692307692,0,0,0.38461538461538464
ABDALRAHMAN,0.5454545454545454,0.06060606060606061,0,0.030303030303030304,0.36363636363636365
ABDEEL,0.08823529411764706,0.20588235294117646,0.7058823529411765,0,0
ABDEL,0.2542056074766355,0.129595015576324,0.4367601246105919,0.026168224299065422,0.15327102803738318
ABDELALI,0.5806451612903226,0.04516129032258064,0,0.01935483870967742,0.3548387096774194
ABDELAZIM,0.36363636363636365,0.42424242424242425,0,0,0.21212121212121213
ABDELAZIZ,0.48785425101214575,0.15991902834008098,0.03643724696356275,0.01417004048582996,0.3016194331983806
ABDELFATAH,0.8333333333333334,0,0,0,0.16666666666666666
ABDELFATTAH,0.6538461538461539,0,0,0,0.34615384615384615
ABDELFETTAH,0.5227272727272727,0.045454545454545456,0,0.11363636363636363,0.3181818181818182
ABDELGHANI,0.4789915966386555,0.04201680672268908,0,0.058823529411764705,0.42016806722689076
ABDELHADI,0.6688311688311688,0.09090909090909091,0,0,0.24025974025974026
ABDELHAFID,0.7391304347826086,0,0,0,0.2608695652173913
ABDELHAK,0.639751552795031,0.018633540372670808,0.024844720496894408,0.06832298136645963,0.2484472049689441
ABDELHAKIM,0.7094017094017094,0.05982905982905983,0,0.008547008547008548,0.2222222222222222
ABDELHALIM,0.46875,0.3125,0,0,0.21875
ABDELHAMID,0.5106382978723404,0.031914893617021274,0,0,0.4574468085106383
ABDELHAQ,0.8867924528301887,0,0,0,0.11320754716981132
ABDELILAH,0.5149700598802395,0.041916167664670656,0,0,0.4431137724550898
ABDELILLAH,0.6666666666666666,0.1,0,0,0.23333333333333334
ABDELJABBAR,0.5227272727272727,0,0.1590909090909091,0.1590909090909091,0.1590909090909091
ABDELJALIL,0.7058823529411765,0,0.03529411764705882,0,0.25882352941176473
ABDELKADER,0.5531135531135531,0.05128205128205128,0.08424908424908426,0.054945054945054944,0.2564102564102564
ABDELKARIM,0.37988826815642457,0.1564245810055866,0.0223463687150838,0.0111731843575419,0.4301675977653631
ABDELKRIM,0.5920398009950248,0.20398009950248755,0,0,0.20398009950248755
ABDELL,0.08108108108108109,0.5405405405405406,0.3783783783783784,0,0
ABDELLA,0,0.8636363636363636,0,0,0.13636363636363635
ABDELLAH,0.5821727019498607,0.08913649025069638,0.033426183844011144,0.008356545961002786,0.28690807799442897
ABDELLATIF,0.6463768115942029,0.04057971014492753,0.005797101449275362,0.014492753623188406,0.2927536231884058
ABDELMAJID,0.47513812154696133,0.03867403314917127,0.0718232044198895,0.03867403314917127,0.3756906077348066
ABDELMALEK,0.7592592592592593,0.037037037037037035,0,0.05555555555555555,0.14814814814814814
ABDELMJID,0.46153846153846156,0,0,0,0.5384615384615384
ABDELMONEIM,0.3023255813953488,0.3953488372093023,0,0.046511627906976744,0.2558139534883721
ABDELMONEM,0.7,0.23333333333333334,0,0,0.06666666666666667
ABDELNASER,0.45,0,0,0.175,0.375
ABDELNASSER,0.631578947368421,0.34210526315789475,0,0,0.02631578947368421
ABDELOUAHAB,0.52,0,0,0.28,0.2
ABDELOUAHED,0.625,0.075,0,0,0.3
ABDELRAHIM,0.4177215189873418,0.0759493670886076,0,0,0.5063291139240507
ABDELRAHMAN,0.42618384401114207,0.17548746518105848,0.019498607242339833,0.055710306406685235,0.3231197771587744
ABDELSALAM,0.5833333333333334,0.14583333333333334,0,0,0.2708333333333333
ABDELTIF,0.6585365853658537,0,0,0.17073170731707318,0.17073170731707318
ABDELWAHAB,0.15384615384615385,0.34065934065934067,0,0,0.5054945054945055
ABDELWAHED,0.5428571428571428,0.17142857142857143,0,0,0.2857142857142857
ABDENNOUR,0.8076923076923077,0,0,0,0.19230769230769232
ABDERRAHIM,0.5013927576601671,0.033426183844011144,0.005571030640668524,0.03899721448467967,0.4206128133704735
ABDERRAHMAN,0.7021276595744681,0,0.0425531914893617,0,0.2553191489361702
ABDERRAHMANE,0.7080745341614907,0,0,0,0.2919254658385093
ABDERRAZAK,0.5783132530120482,0,0,0,0.42168674698795183
ABDERRAZZAK,0.5294117647058824,0.0392156862745098,0,0,0.43137254901960786
ABDESLAM,0.6338028169014085,0.028169014084507043,0.09859154929577464,0,0.23943661971830985
ABDESSAMAD,0.5957446808510638,0.06382978723404255,0.005319148936170213,0.03723404255319149,0.2978723404255319
ABDESSELAM,0.6451612903225806,0,0,0,0.3548387096774194
ABDESSLAM,0.75,0,0,0,0.25
ABDI,0.06623931623931624,0.7884615384615384,0.10256410256410256,0.002136752136752137,0.0405982905982906
ABDIAS,0.05196850393700787,0.5354330708661418,0.3795275590551181,0,0.03307086614173228
ABDIAZIZ,0.1076923076923077,0.7846153846153846,0,0,0.1076923076923077
ABDIEL,0.030858676207513418,0.022361359570661897,0.9302325581395349,0,0.016547406082289804
ABDIER,0,0,1,0,0
ABDIFATAH,0,0.8367346938775511,0,0,0.16326530612244897
ABDIHAKIM,0,1,0,0,0
ABDIKADIR,0,0.961038961038961,0,0,0.03896103896103896
ABDIKARIM,0,0.8857142857142857,0,0,0.11428571428571428
ABDILLAHI,0,1,0,0,0
ABDIMALIK,0,0.9259259259259259,0,0,0.07407407407407407
ABDIN,0.20588235294117646,0,0.7941176470588235,0,0
ABDINASIR,0,0.8627450980392157,0,0,0.13725490196078433
ABDIRAHMAN,0,0.9551724137931035,0,0,0.04482758620689655
ABDIRASHID,0,1,0,0,0
ABDIRAZAK,0,1,0,0,0
ABDIRISAK,0,0.7857142857142857,0,0,0.21428571428571427
ABDIRIZAK,0,1,0,0,0
ABDISALAM,0,0.8478260869565217,0,0,0.15217391304347827
ABDISALAN,0,1,0,0,0
ABDO,0.3441295546558704,0.0708502024291498,0.1214574898785425,0.08906882591093117,0.37449392712550605
ABDOL,0.71698113207547165,0,0,0.050314465408805034,0.23270440251572327
ABDOLALI,0.4090909090909091,0,0,0.1590909090909091,0.4318181818181818
ABDOLLAH,0.7364341085271318,0.015503875968992248,0,0.07751937984496124,0.17054263565891473
ABDOLREZA,0.8073394495412844,0,0,0.06422018348623854,0.12844036697247707
ABDON,0.23760330578512398,0.047520661157024795,0.6342975206611571,0.049586776859504134,0.030991735537190084
ABDOOL,0.10714285714285714,0.06578947368421052,0.02443609022556391,0.32142857142857145,0.48120300751879697
ABDOU,0.08108108108108109,0.8258258258258259,0.03903903903903904,0,0.05405405405405406
ABDOUL,0.023923444976076555,0.9330143540669856,0,0,0.0430622009569378
ABDOULAYE,0.006688963210702341,0.9765886287625418,0,0,0.016722408026755852
ABDOULIE,0,0.99,0.01,0,0
ABDOURAHMAN,0.05405405405405406,0.8918918918918919,0,0.05405405405405406,0
ABDOURAHMANE,0,1,0,0,0
ABDRIEL,0,0,1,0,0
ABDU,0.07317073170731707,0.5914634146341463,0.07317073170731707,0.042682926829268296,0.21951219512195122
ABDUAL,0,1,0,0,0
ABDUE,0,1,0,0,0
ABDUEL,0,0.7692307692307693,0.23076923076923078,0,0
ABDUL,0.10591656414271335,0.41863326249860194,0.020020131976289005,0.295157141259367,0.16027290012302875
ABDULA,0.10638297872340426,0.3404255319148936,0,0,0.5531914893617021
ABDULAH,0.49206349206349204,0.2777777777777778,0.047619047619047616,0.0873015873015873,0.09523809523809523
ABDULAHI,0,0.9433962264150944,0,0,0.05660377358490566
ABDULAI,0,1,0,0,0
ABDULAZEEZ,0,0.7307692307692307,0,0.2692307692307692,0
ABDULAZIZ,0.17027027027027028,0.3,0,0.25135135135135134,0.27837837837837837
ABDULBARI,0.4375,0.25,0,0.15625,0.15625
ABDULBASIT,0.5483870967741935,0.03225806451612903,0,0.22580645161290322,0.1935483870967742
ABDULE,0,1,0,0,0
ABDULFATAH,0.25925925925925924,0.5,0,0.12962962962962962,0.1111111111111111
ABDULFATAI,0,1,0,0,0
ABDULFATTAH,0.2692307692307692,0.038461538461538464,0,0.07692307692307693,0.6153846153846154
ABDULGHANI,0.3626373626373626,0,0,0.07692307692307693,0.5604395604395604
ABDULHADI,0.21875,0.34375,0,0,0.4375
ABDULHAKEEM,0.0673076923076923,0.6730769230769231,0,0.0673076923076923,0.19230769230769232
ABDULHAKIM,0.15217391304347827,0.6884057971014492,0,0,0.15942028985507245
ABDULHALIM,0.14893617021276595,0.7021276595744681,0,0,0.14893617021276595
ABDULHAMEED,0.4262295081967213,0.09836065573770492,0,0.22950819672131148,0.2459016393442623
ABDULHAMID,0.32894736842105265,0.19078947368421054,0,0.2565789473684211,0.2236842105263158
ABDULJABAR,0.2222222222222222,0.4444444444444444,0,0,0.3333333333333333
ABDULJABBAR,0.4666666666666667,0.15555555555555556,0,0,0.37777777777777777
ABDULJALIL,0,0.7857142857142857,0.17857142857142858,0,0.03571428571428571
ABDULKADER,0.38461538461538464,0.38461538461538464,0,0,0.23076923076923078
ABDULKADIR,0.0970873786407767,0.7330097087378641,0,0.03398058252427184,0.13592233009708737
ABDULKAREEM,0.27450980392156865,0.4411764705882353,0,0.0196078431372549,0.2647058823529412
ABDULKARIM,0.3240223463687151,0.3128491620111732,0,0.16201117318435754,0.2011173184357542
ABDULL,0.17647058823529413,0.5686274509803921,0,0.13725490196078433,0.11764705882352941
ABDULLA,0.27575757575757576,0.1606060606060606,0.03636363636363636,0.14242424242424243,0.38484848484848483
ABDULLAH,0.23409006326758466,0.3788611834759955,0.007815407517677708,0.18384815779679942,0.19538518794194268
ABDULLAHI,0.00819672131147541,0.9262295081967213,0,0,0.06557377049180328
ABDULLATEEF,0.04878048780487805,0.8292682926829268,0,0,0.12195121951219512
ABDULLATIF,0.2916666666666667,0.4722222222222222,0,0.09722222222222222,0.1388888888888889
ABDULMAJEED,0.175,0,0,0,0.825
ABDULMAJID,0.014492753623188406,0.43478260869565216,0,0.2898550724637681,0.2608695652173913
ABDULMALIK,0.009708737864077669,0.6990291262135923,0,0.1262135922330097,0.1650485436893204
ABDULNASSER,0.35135135135135137,0,0,0,0.6486486486486487
ABDULQADER,0.23076923076923078,0.1794871794871795,0,0.1794871794871795,0.41025641025641024
ABDULQADIR,0,0.8372093023255814,0,0.16279069767441862,0
ABDULRAHEEM,0,1,0,0,0
ABDULRAHIM,0.10869565217391304,0.717391304347826,0,0.08695652173913043,0.08695652173913043
ABDULRAHMAN,0.2985553772070626,0.26484751203852325,0.03691813804173355,0.07223113964686999,0.3274478330658106
ABDULRASHEED,0,0.8,0,0.2,0
ABDULRASHID,0,1,0,0,0
ABDULRAZAK,0.1956521739130435,0.6739130434782609,0,0.13043478260869565,0
ABDULREHMAN,0.020833333333333332,0,0,0.7916666666666666,0.1875
ABDULRHMAN,0.3448275862068966,0.3103448275862069,0,0.10344827586206896,0.2413793103448276
ABDULSALAM,0.5238095238095238,0.13095238095238096,0,0.19047619047619047,0.15476190476190477
ABDULSATTAR,0.3939393939393939,0,0,0.42424242424242425,0.18181818181818182
ABDULWAHAB,0.13978494623655913,0.44086021505376344,0,0.021505376344086023,0.3978494623655914
ABDUR,0,0.4272300469483568,0.01643192488262911,0.47183098591549294,0.08450704225352113
ABDURAHMAN,0.20930232558139536,0.5116279069767442,0,0,0.27906976744186046
ABDURRAHIM,0.022727272727272728,0.9015151515151515,0,0,0.07575757575757576
ABDURRAHMAN,0.36363636363636365,0.37799043062200954,0,0.04784688995215311,0.21052631578947367
ABDURRASHID,0,1,0,0,0
ABDUS,0.03048780487804878,0.4451219512195122,0,0.4878048780487805,0.036585365853658534
ABDUSSALAM,0.2631578947368421,0.23684210526315788,0,0.3684210526315789,0.13157894736842105
ABDY,0.1111111111111111,0.1746031746031746,0.7142857142857143,0,0
ABE,0.4147171416418545,0.4831986388770736,0.04253509145044662,0.023819651212250107,0.03572947681837516
ABEBA,0.00202020202020202,0.9131313131313131,0,0,0.08484848484848485
ABEBAW,0,0.8095238095238095,0,0,0.19047619047619047
ABEBE,0,0.9411764705882353,0,0.0029411764705882353,0.05588235294117647
ABEBECH,0,0.8985507246376812,0,0,0.10144927536231885
ABED,0.3912087912087912,0.2175824175824176,0.2,0.03956043956043956,0.15164835164835164
ABEDA,0.0967741935483871,0,0,0.7419354838709677,0.16129032258064516
ABEDE,0,1,0,0,0
ABEDNEGO,0.12631578947368421,0.5789473684210527,0.14736842105263157,0,0.14736842105263157
ABEE,0.5185185185185185,0.2222222222222222,0,0,0.25925925925925924
ABEEKU,0,1,0,0,0
ABEER,0.505524861878453,0.04558011049723757,0.004143646408839779,0.13397790055248618,0.31077348066298344
ABEGAIL,0.3487654320987654,0.3333333333333333,0.018518518518518517,0.23148148148148148,0.06790123456790123
ABEGALE,0.5714285714285714,0.42857142857142855,0,0,0
ABEIR,0.48148148148148145,0,0,0.25925925925925924,0.25925925925925924
ABEJE,0.16,0.84,0,0,0
ABEL,0.142735708719983,0.10519232131472693,0.7135368704398951,0.011758872281646243,0.02677622724374867
ABELARD,0.08045977011494253,0.6781609195402298,0.08045977011494253,0.16091954022988506,0
ABELARDO,0.08793324775353016,0.0025673940949935813,0.8507702182284981,0.028241335044929396,0.03048780487804878
ABELIA,0.35714285714285715,0,0.5357142857142857,0,0.10714285714285714
ABELINA,0.1366120218579235,0.07103825136612021,0.7540983606557377,0,0.03825136612021858
ABELINO,0.0821917808219178,0,0.9178082191780822,0,0
ABELL,0.057692307692307696,0.8653846153846154,0.07692307692307693,0,0
ABELLA,0.5918367346938775,0,0,0.40816326530612246,0
ABELLARD,0,1,0,0,0
ABEN,0.5,0.25862068965517243,0.08620689655172414,0.1206896551724138,0.034482758620689655
ABENA,0.012096774193548387,0.978494623655914,0.005376344086021506,0,0.004032258064516129
ABENAA,0,1,0,0,0
ABENER,0.23333333333333334,0,0.7666666666666667,0,0
ABENEZER,0.05,0.875,0,0,0.075
ABENI,0.09569377990430622,0.8995215311004785,0,0,0.004784688995215311
ABEO,0,1,0,0,0
ABERA,0.05063291139240506,0.9367088607594937,0,0,0.012658227848101266
ABERASH,0,0.9433962264150944,0,0,0.05660377358490566
ABERCIO,0,0,1,0,0
ABERDEEN,0.25,0.75,0,0,0
ABERE,0.28,0.44,0,0,0.28
ABERHAM,0.2926829268292683,0.7073170731707317,0,0,0
ABERT,0.40425531914893614,0.5319148936170213,0.06382978723404255,0,0
ABERY,0.2,0.8,0,0,0
ABESELOM,0,1,0,0,0
ABEY,0.14754098360655737,0.1721311475409836,0.2786885245901639,0.28688524590163933,0.11475409836065574
ABGAIL,0.4888888888888889,0.044444444444444446,0.3333333333333333,0.13333333333333333,0
ABHA,0.04081632653061224,0,0,0.8571428571428571,0.10204081632653061
